customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,InternetCharges,MonthlyCharges,TotalCharges,Churn
customer_3734,Male,0,No,No,8,No,No phone service,DSL,No internet service,No internet service,No,Yes,Yes,Yes,One year,35.12,95.12,760.96,No
customer_3735,Female,0,No,Yes,46,No,No,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,Two year,80.04,115.04,5291.84,No
customer_3736,Female,1,No,Yes,32,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,33.87,1083.84,No
customer_3737,Male,1,No,No,61,Yes,No phone service,DSL,No,No,No internet service,No internet service,No,Yes,Two year,25.5,78.59,4793.99,No
customer_3738,Male,0,Yes,Yes,18,No,No phone service,DSL,Yes,No,Yes,No,No internet service,Yes,One year,44.72,99.72,1794.96,No
customer_3739,Female,1,Yes,Yes,66,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20,1320,No
customer_3740,Male,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,32.98,1286.22,No
customer_3741,Female,1,No,Yes,46,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,Two year,120.22,166.37,7653.02,No
customer_3742,Male,1,No,Yes,64,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No internet service,No internet service,One year,52.1,102.27,6545.28,No
customer_3743,Female,1,Yes,Yes,28,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20,560,No
customer_3744,Female,0,Yes,No,49,No,Yes,DSL,No,Yes,No,Yes,No,No,One year,31.23,66.23,3245.27,No
customer_3745,Male,1,Yes,Yes,12,No,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No internet service,Two year,72.5,97.5,1170.0,No
customer_3746,Male,1,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,43.91,0.0,No
customer_3747,Female,1,Yes,Yes,33,No,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No,Two year,121.27,156.27,5156.91,No
customer_3748,Male,0,Yes,Yes,47,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20,940,No
customer_3749,Female,1,Yes,No,47,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,39.55,1858.85,No
customer_3750,Female,0,Yes,Yes,48,No,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,46.35,86.35,4144.8,No
customer_3751,Male,1,No,No,63,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20,1260,No
customer_3752,Female,1,No,No,60,Yes,No,Fiber optic,No,No,No internet service,No,Yes,Yes,Two year,122.33,195.01,11700.6,No
customer_3753,Male,1,No,No,28,No,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,No internet service,Two year,63.93,108.93,3050.04,No
customer_3754,Male,1,No,No,38,No,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Two year,138.27,168.27,6394.26,No
customer_3755,Male,0,No,No,25,Yes,No,DSL,No,Yes,No internet service,No internet service,No,No internet service,Two year,25.87,69.88,1747.0,No
customer_3756,Female,0,No,No,16,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,No internet service,One year,29.6,65.81,1052.96,No
customer_3757,Male,1,Yes,Yes,70,No,No phone service,DSL,No,No internet service,No,No internet service,No internet service,No,Two year,48.1,68.1,4767.0,No
customer_3758,Male,1,No,Yes,12,No,No phone service,DSL,No,Yes,No,No,No,Yes,One year,24.46,64.46,773.52,No
customer_3759,Male,1,Yes,No,68,No,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Month-to-month,134.59,184.59,12552.12,No
customer_3760,Female,0,Yes,No,25,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,48.12,1203.0,No
customer_3761,Male,1,No,No,48,Yes,No,DSL,No,No internet service,No internet service,No internet service,No,No internet service,Two year,48.98,93.44,4485.12,No
customer_3762,Female,1,No,Yes,66,Yes,No phone service,DSL,Yes,No,No,No internet service,No internet service,No internet service,One year,27.25,77.13,5090.58,No
customer_3763,Female,1,Yes,No,6,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No internet service,Two year,88.74,131.56,789.36,No
customer_3764,Female,0,Yes,No,57,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,49.62,2828.34,Yes
customer_3765,Male,1,Yes,Yes,48,No,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,137.13,182.13,8742.24,No
customer_3766,Male,0,Yes,Yes,52,No,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Two year,96.5,151.5,7878.0,No
customer_3767,Male,0,Yes,Yes,64,No,No,Fiber optic,Yes,No internet service,Yes,Yes,No,No,One year,72.91,122.91,7866.24,No
customer_3768,Male,1,Yes,Yes,61,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,No internet service,One year,36.14,106.53,6498.33,No
customer_3769,Female,1,No,No,16,Yes,Yes,DSL,No internet service,No,Yes,No,No,No internet service,Month-to-month,46.32,93.71,1499.36,Yes
customer_3770,Male,0,No,Yes,42,No,No,Fiber optic,No,Yes,No,No,No internet service,No internet service,Month-to-month,101.25,126.25,5302.5,No
customer_3771,Female,0,No,No,24,No,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No,Month-to-month,134.47,174.47,4187.28,No
customer_3772,Female,1,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,35.5,71.0,No
customer_3773,Female,0,Yes,Yes,28,Yes,No phone service,DSL,No,No,No,Yes,No internet service,No internet service,One year,33.65,85.69,2399.32,No
customer_3774,Male,0,Yes,No,31,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service,Two year,43.68,117.52,3643.12,No
customer_3775,Male,0,No,Yes,25,No,No phone service,Fiber optic,No,No,No,Yes,No,No internet service,Month-to-month,139.01,169.01,4225.25,No
customer_3776,Female,0,Yes,Yes,15,No,No phone service,DSL,Yes,No,No internet service,No internet service,No,No,Month-to-month,40.83,70.83,1062.45,No
customer_3777,Male,0,No,Yes,24,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,49.41,121.8,2923.2,No
customer_3778,Female,1,Yes,Yes,53,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20,1060,No
customer_3779,Male,0,Yes,No,27,No,Yes,Fiber optic,No internet service,No,No,No internet service,No internet service,Yes,One year,61.45,96.45,2604.15,No
customer_3780,Female,0,No,Yes,72,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No,No internet service,Two year,77.34,140.67,10128.24,No
customer_3781,Female,0,No,No,55,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,One year,128.02,208.69,11477.95,No
customer_3782,Male,1,Yes,Yes,64,No,Yes,DSL,No,No,No internet service,Yes,No,No internet service,Two year,59.55,89.55,5731.2,No
customer_3783,Male,1,No,Yes,40,No,No,Fiber optic,No internet service,No internet service,No,No,No,Yes,Two year,114.65,149.65,5986.0,No
customer_3784,Male,1,Yes,No,50,No,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No,Month-to-month,75.92,125.92,6296.0,No
customer_3785,Male,0,No,No,70,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20,1400,No
customer_3786,Female,0,Yes,No,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20,560,Yes
customer_3787,Male,1,Yes,Yes,18,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,40.62,731.16,No
customer_3788,Female,1,No,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,72.27,166.61,10829.65,No
customer_3789,Female,1,No,Yes,40,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,Two year,138.0,204.85,8194.0,No
customer_3790,Male,1,Yes,No,44,Yes,No phone service,DSL,No internet service,Yes,Yes,No internet service,No internet service,No,Month-to-month,23.0,68.05,2994.2,No
customer_3791,Female,1,Yes,Yes,14,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No,Month-to-month,114.27,165.64,2318.96,No
customer_3792,Female,0,No,No,2,No,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,Two year,122.37,157.37,314.74,No
customer_3793,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No,No,Month-to-month,68.77,136.47,1364.7,No
customer_3794,Male,0,No,Yes,52,No,No phone service,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,One year,91.04,161.04,8374.08,No
customer_3795,Female,0,Yes,Yes,45,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,Yes,Yes,Two year,36.79,128.3,5773.5,No
customer_3796,Female,1,No,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,42.94,1245.26,No
customer_3797,Male,1,No,Yes,56,No,Yes,Fiber optic,No,No,Yes,Yes,No internet service,Yes,One year,120.0,175.0,9800.0,No
customer_3798,Male,1,Yes,Yes,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20,340,Yes
customer_3799,Female,0,Yes,No,50,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,48.01,121.71,6085.5,No
customer_3800,Male,0,No,Yes,47,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,87.17,122.17,5741.99,No
customer_3801,Female,1,Yes,No,65,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20,1300,No
customer_3802,Male,1,Yes,Yes,7,No,Yes,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No internet service,Two year,102.78,137.78,964.46,No
customer_3803,Male,0,No,Yes,21,No,No,DSL,No internet service,No internet service,Yes,No internet service,No,Yes,Two year,21.31,66.31,1392.51,No
customer_3804,Female,0,Yes,Yes,5,No,No,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,64.84,134.84,674.2,Yes
customer_3805,Male,0,Yes,Yes,56,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,23.35,87.65,4908.4,No
customer_3806,Male,1,No,Yes,35,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,One year,84.46,157.45,5510.75,No
customer_3807,Female,1,Yes,No,56,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20,1120,No
customer_3808,Female,0,Yes,Yes,48,No,Yes,Fiber optic,No internet service,No,No,No internet service,No internet service,No,Two year,96.14,116.14,5574.72,No
customer_3809,Female,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No,One year,63.82,121.52,5346.88,No
customer_3810,Male,0,Yes,No,65,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,No internet service,No internet service,Two year,77.87,137.22,8919.3,No
customer_3811,Male,1,Yes,Yes,44,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,No,One year,32.3,80.52,3542.88,No
customer_3812,Female,0,No,Yes,19,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,41.6,790.4,No
customer_3813,Male,0,No,No,63,No,Yes,DSL,No internet service,Yes,Yes,No,Yes,No,Two year,45.89,95.89,6041.07,No
customer_3814,Male,1,No,Yes,66,Yes,No,DSL,No internet service,No,No,No internet service,No internet service,No internet service,Two year,59.21,96.74,6384.84,No
customer_3815,Male,1,Yes,No,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20,40,No
customer_3816,Male,0,No,No,53,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,Yes,Two year,64.84,119.59,6338.27,No
customer_3817,Female,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,38.12,2401.56,No
customer_3818,Male,1,No,No,39,No,Yes,DSL,No internet service,No internet service,Yes,No,Yes,No internet service,One year,26.75,71.75,2798.25,No
customer_3819,Male,1,No,No,58,No,No phone service,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Month-to-month,70.03,90.03,5221.74,No
customer_3820,Male,0,Yes,No,54,No,No,Fiber optic,No,Yes,Yes,No,No,No internet service,Two year,121.4,156.4,8445.6,No
customer_3821,Female,1,Yes,No,61,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No,Month-to-month,86.99,122.53,7474.33,Yes
customer_3822,Female,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,No internet service,Two year,74.68,150.76,452.28,No
customer_3823,Male,1,Yes,No,59,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20,1180,No
customer_3824,Male,1,No,No,29,No,No,Fiber optic,Yes,No internet service,No,No,Yes,No internet service,One year,81.57,126.57,3670.53,No
customer_3825,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,No,Month-to-month,63.36,115.88,115.88,Yes
customer_3826,Male,0,No,No,61,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20,1220,No
